global_id,prompt_id,annotator_name,nli_tag,p_value,label,label_span_percentage,num_of_spans
208,134,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
208,134,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.15,1
208,134,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
208,134,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
208,134,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
208,134,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
208,134,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
208,134,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
209,98,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.92,1
209,98,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.06,1
209,98,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.15,3
209,98,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
209,98,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.47,2
209,98,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
209,98,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.31,2
209,98,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
210,281,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.37,1
210,281,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
210,281,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
210,281,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.26,1
210,281,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.46,1
210,281,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
210,281,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
210,281,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
211,282,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,1.0,2
211,282,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
211,282,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.24,1
211,282,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
211,282,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.24,1
211,282,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
211,282,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.12,2
211,282,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
213,48,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.05,1
213,48,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
213,48,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
213,48,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
213,48,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.18,1
213,48,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
213,48,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
213,48,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
214,179,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.89,1
214,179,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.17,1
214,179,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.11,1
214,179,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
214,179,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.55,2
214,179,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.17,1
214,179,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.14,1
214,179,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
215,180,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
215,180,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
215,180,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
215,180,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.19,1
215,180,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
215,180,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
215,180,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
215,180,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.48,1
216,32,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.31,1
216,32,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
216,32,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
216,32,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
216,32,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.21,1
216,32,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
216,32,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
216,32,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
218,146,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.37,1
218,146,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
218,146,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.31,1
218,146,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.14,1
218,146,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.37,1
218,146,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.29,1
218,146,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.25,1
218,146,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.08,2
219,136,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
219,136,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
219,136,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
219,136,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.09,1
219,136,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
219,136,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
219,136,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
219,136,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
220,291,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
220,291,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
220,291,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.24,1
220,291,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.04,1
220,291,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
220,291,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
220,291,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
220,291,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.16,3
221,371,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
221,371,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
221,371,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
221,371,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.2,1
221,371,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
221,371,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
221,371,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
221,371,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
222,287,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.57,1
222,287,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
222,287,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
222,287,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
222,287,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.22,1
222,287,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
222,287,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.01,1
222,287,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
224,235,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.29,1
224,235,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
224,235,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.02,1
224,235,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
224,235,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.17,1
224,235,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
224,235,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
224,235,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
225,286,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.49,2
225,286,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
225,286,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.06,1
225,286,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
225,286,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.4,2
225,286,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
225,286,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
225,286,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.22,1
226,357,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.17,1
226,357,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
226,357,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
226,357,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.4,1
226,357,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.25,1
226,357,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
226,357,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
226,357,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
227,174,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
227,174,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
227,174,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
227,174,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.14,2
227,174,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
227,174,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
227,174,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
227,174,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.12,2
230,308,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.1,2
230,308,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.05,1
230,308,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.07,1
230,308,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.1,2
230,308,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.14,2
230,308,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
230,308,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.07,1
230,308,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.29,1
231,323,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
231,323,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
231,323,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
231,323,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
231,323,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
231,323,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
231,323,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
231,323,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
232,149,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.51,1
232,149,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
232,149,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
232,149,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.26,1
232,149,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.51,1
232,149,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
232,149,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
232,149,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.17,1
233,264,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.29,1
233,264,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
233,264,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
233,264,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.19,2
233,264,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
233,264,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
233,264,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
233,264,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.19,2
235,354,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
235,354,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
235,354,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.31,2
235,354,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.08,1
235,354,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
235,354,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
235,354,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.29,1
235,354,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
236,169,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
236,169,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
236,169,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
236,169,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.0,0
236,169,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
236,169,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
236,169,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.24,1
236,169,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.0,0
237,60,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
237,60,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
237,60,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
237,60,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.14,1
237,60,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.43,1
237,60,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
237,60,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
237,60,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
238,114,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
238,114,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
238,114,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
238,114,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.07,1
238,114,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
238,114,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
238,114,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
238,114,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.2,1
239,196,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
239,196,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
239,196,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
239,196,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.13,1
239,196,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
239,196,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
239,196,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
239,196,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
240,70,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.26,2
240,70,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.24,1
240,70,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
240,70,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.08,1
240,70,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.1,1
240,70,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.24,1
240,70,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
240,70,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
241,316,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.12,1
241,316,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
241,316,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
241,316,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
241,316,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.12,1
241,316,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
241,316,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
241,316,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
243,57,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
243,57,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
243,57,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
243,57,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.19,2
243,57,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
243,57,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
243,57,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
243,57,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.36,1
244,211,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
244,211,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
244,211,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
244,211,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
244,211,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
244,211,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.21,1
244,211,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
244,211,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
245,252,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.23,1
245,252,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
245,252,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
245,252,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
245,252,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.23,1
245,252,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
245,252,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
245,252,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
246,148,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
246,148,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
246,148,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
246,148,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,1.0,1
246,148,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
246,148,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
246,148,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
246,148,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,1.0,1
247,40,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.56,2
247,40,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.22,2
247,40,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.22,1
247,40,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
247,40,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,1.0,1
247,40,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.22,2
247,40,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.22,1
247,40,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
248,395,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.62,1
248,395,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
248,395,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
248,395,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
248,395,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.18,2
248,395,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
248,395,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
248,395,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
249,10,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
249,10,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
249,10,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
249,10,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.06,1
249,10,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
249,10,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
249,10,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
249,10,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.06,1
250,67,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
250,67,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
250,67,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
250,67,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.1,1
250,67,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
250,67,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
250,67,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
250,67,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
251,14,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
251,14,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
251,14,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
251,14,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.0,0
251,14,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
251,14,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
251,14,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
251,14,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
254,270,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
254,270,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
254,270,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.04,1
254,270,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
254,270,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.13,1
254,270,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
254,270,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
254,270,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
255,378,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
255,378,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
255,378,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
255,378,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
255,378,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
255,378,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
255,378,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
255,378,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
256,248,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
256,248,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
256,248,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.04,1
256,248,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
256,248,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.04,1
256,248,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
256,248,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.35,1
256,248,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
258,194,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
258,194,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
